"Action","Animation","ScienceFiction","Horror","Fantasy","Family","Adventure","Comedy","Crime","Romance","Drama","Thriller","War","Western","Mystery","Music","Documentary","History","TVMovie","title","year","rating","budget","revenue","runtime"
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Air Force One",1997,64,8.5e+07,315156409,124
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Keeping Up with the Joneses",2016,61,4e+07,29918745,105
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Collide",2016,55,21500000,6817535,98
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"There's Something About Mary",1998,66,2.3e+07,369884651,119
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Flash Gordon",1980,62,3.5e+07,27107960,111
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Close to the Horizon",2019,80,0,0,117
0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"Chocolat",2000,70,2.5e+07,152500343,121
0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"Lupin the Third: The Castle of Cagliostro",1979,75,7202188,8194857,102
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Endless Love",2014,69,2e+07,34077920,103
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"Three Billboards Outside Ebbing, Missouri",2017,81,1.5e+07,160192031,115
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"Invictus",2009,72,6e+07,122426792,134
1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"Dante's Peak",1997,61,1.16e+08,178127760,108
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Superman: Red Son",2020,73,0,0,84
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"The Deer Hunter",1978,80,1.5e+07,5e+07,183
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"The Wife",2018,71,0,19978189,100
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Batman vs. Teenage Mutant Ninja Turtles",2019,72,0,0,87
1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"The Legend of Zorro",2005,61,7.5e+07,142400065,129
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Terrified",2018,66,0,0,88
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"The Silencing",2020,65,0,0,93
0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,"End of Watch",2012,73,7e+06,48126384,109
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"Greyhound",2020,74,50300000,0,91
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Second Act",2018,64,1.6e+07,72282227,100
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"First Kill",2017,57,1e+07,0,97
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Batman: Gotham by Gaslight",2018,67,1e+06,3469151,78
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Pyramid",2014,52,6500000,16861137,89
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,"The Tin Drum",1979,70,0,0,162
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"The Midnight Sky",2020,58,0,0,118
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"Judas and the Black Messiah",2021,74,2.6e+07,6416063,126
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Solomon Kane",2009,59,4.5e+07,19652185,104
1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Enemy of the State",1998,70,9e+07,250649836,132
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Death on the Nile",1978,71,7920000,14560084,140
0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,"Collateral",2004,72,6.5e+07,217764291,120
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"I, Frankenstein",2014,53,6.5e+07,76801179,92
0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,"The Highwaymen",2019,67,4.9e+07,0,133
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Motherless Brooklyn",2019,67,2.6e+07,18377736,145
1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,"The Last of the Mohicans",1992,74,4e+07,75505856,112
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,"Battle of the Sexes",2017,68,2.5e+07,12638526,121
1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Battle Royale",2000,73,4500000,30600000,123
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"The War with Grandpa",2020,65,1.8e+07,16262351,98
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Next",2007,60,7e+07,76066841,96
0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"The Dead Don't Die",2019,54,0,12104595,104
0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"Big Fish",2003,78,7e+07,123218424,125
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,"Ophelia",2019,73,1.2e+07,242115,114
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"An Extremely Goofy Movie",2000,63,0,0,79
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Erin Brockovich",2000,74,5.2e+07,256271286,131
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"The Elephant Man",1980,81,5e+06,26010864,124
0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,"The Illusionist",2006,73,16500000,87892388,110
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,"The Thin Red Line",1998,74,5.2e+07,98126565,171
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Playing with Fire",2019,68,29900000,44400000,96
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"Jarhead",2005,66,7.2e+07,97076152,123
1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"The Perfect Storm",2000,64,1.2e+08,325756637,130
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Blob",1988,67,1.9e+07,8247943,95
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"The Art of the Steal",2013,62,0,64065,90
1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Blood Father",2016,62,1.3e+07,6903033,88
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Fun and Fancy Free",1947,63,0,0,73
0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,"Donnie Brasco",1997,75,3.5e+07,124909762,127
0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,"Adrift",2018,69,3.5e+07,59900000,96
0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,"22 July",2018,72,2e+07,0,143
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,"The Legend of 1900",1998,83,9e+06,21057208,170
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Damien: Omen II",1978,64,6800000,26518355,107
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"A Shaun the Sheep Movie: Farmageddon",2019,69,0,42880428,87
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"The French Connection",1971,75,1800000,41158757,104
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Eli",2019,60,0,0,98
0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"In the Tall Grass",2019,55,0,0,102
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Hotel Artemis",2018,60,1.5e+07,12371132,94
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Climax",2018,71,2940457,0,97
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"The Rhythm Section",2020,56,5e+07,0,109
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,"Lost Girls",2020,61,0,0,95
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"Spring Breakers",2013,52,5e+06,31724284,94
0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"Early Man",2018,62,5e+07,53431158,89
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Holidate",2020,71,0,0,104
0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,"L.A. Confidential",1997,78,3.5e+07,126216940,138
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Marine",2006,60,2e+07,22165608,92
0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,"Jackie Brown",1997,73,1.2e+07,39673162,154
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan",2006,67,1.8e+07,262552893,84
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,"Dark Waters",2019,75,0,13601384,127
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"A Private War",2018,68,0,0,106
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Secret Obsession",2019,55,0,0,97
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Mamma Mia! Here We Go Again",2018,71,7.5e+07,395044706,113
0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,"Days of Being Wild",1990,73,0,141864,94
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tarzan & Jane",2002,60,0,0,75
0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"Destination Wedding",2018,57,0,0,90
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"Me and Earl and the Dying Girl",2015,76,0,0,105
0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"Cats",2019,42,9.5e+07,73515024,110
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"The Hate U Give",2018,82,2.3e+07,34934009,133
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,"Das Boot",1981,81,1.4e+07,8.5e+07,150
0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"A Wrinkle in Time",2018,51,1.03e+08,132675864,109
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Survivor",2015,56,2e+07,0,96
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Le Chef",2012,62,0,306724,84
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Miss Bala",2019,64,1.5e+07,15200000,104
0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,"Butch Cassidy and the Sundance Kid",1969,76,6e+06,102308889,111
1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,"The Girl in the Spider's Web",2018,61,4.3e+07,35164920,115
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,"Premonition",2007,63,2e+07,84146832,96
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"The Postcard Killings",2020,66,0,0,101
0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,"Battle for Sevastopol",2015,74,5e+06,0,110
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"Ip Man 4: The Finale",2019,72,5.2e+07,0,107
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Twins",1988,60,1.5e+07,216614388,107
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"Dedicated to my ex",2019,84,0,0,94
0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,"2:22",2017,60,0,3945729,99
0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,"Primal Fear",1996,77,3e+07,102616183,129
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"IO",2019,49,0,0,96
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"The Machinist",2004,75,5e+06,8203235,101
0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Mara",2018,57,5e+06,470901,100
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Elektra",2005,50,4.3e+07,56681566,97
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Battle for the Planet of the Apes",1973,57,1700000,8844595,93
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Before Sunrise",1995,80,2500000,5987386,101
1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Rim of the World",2019,60,0,0,99
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"Feel the Beat",2020,77,0,0,107
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Can You Keep a Secret?",2019,66,0,0,94
0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"Area 51",2015,47,5e+06,7556,91
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Queen's Corgi",2019,60,0,35515687,85
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"MouseHunt",1997,65,3.8e+07,122417389,98
1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"211",2018,54,0,1052222,86
0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"Asterix: The Secret of the Magic Potion",2018,69,0,45631901,85
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Dragged Across Concrete",2018,65,1.5e+07,660132,159
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"The Boy Next Door",2015,48,4e+06,52425855,91
0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,"The Informer",2019,65,0,2602652,109
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Day of the Woman",1978,59,650000,0,101
0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,"City of Lies",2018,64,0,2534122,112
1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Fallen Angels",1995,77,0,0,98
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Carol",2015,75,11800000,40272135,118
1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"Last Action Hero",1993,64,8.5e+07,137298489,130
0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,"Valkyrie",2008,69,7.5e+07,200276000,121
0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"The Witches",1990,69,0,15360553,91
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Last Christmas",2019,73,3e+07,121550750,102
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Bill & Ted Face the Music",2020,60,2.5e+07,0,92
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Fast Five",2011,72,1.25e+08,626137675,130
0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,"Bad Times at the El Royale",2018,68,3.2e+07,31882724,141
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Oh, Ramona!",2019,57,0,0,109
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"What's Your Number?",2011,65,2e+07,30426096,106
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Stuber",2019,67,1.6e+07,32400000,93
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,"Serenity",2019,54,2.5e+07,14454622,102
1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,"In the Line of Fire",1993,70,4e+07,176997168,128
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Needful Things",1993,62,0,15185672,120
0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"Entrapment",1999,62,6.6e+07,212404396,112
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Surrogates",2009,61,8e+07,122444772,89
1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"The Sum of All Fears",2002,63,6.8e+07,193921372,124
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Hop",2011,57,6.3e+07,183953723,95
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Brain on Fire",2017,71,0,0,88
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Office Space",1999,74,1e+07,10827810,90
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,"The 15:17 to Paris",2018,54,3e+07,57076286,94
1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Captain Phillips",2013,76,5.5e+07,218791811,134
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"Sound of Metal",2020,78,0,516520,121
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"Stand by Me",1986,79,8e+06,52287414,89
1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"The Dirty Dozen",1967,76,5400000,45300000,150
1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,"Crimson Tide",1995,72,5.3e+07,157387195,116
1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"The Cloverfield Paradox",2018,56,4.5e+07,0,102
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Come Play",2020,63,9e+06,8119285,96
0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,"The Dry",2020,68,0,17424378,117
0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"Groundhog Day",1993,76,14600000,71074049,101
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"Non-Stop",2014,68,5e+07,222809600,106
0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,"The Dressmaker",2015,70,11930000,25003426,118
0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,"Andhadhun",2018,77,4500000,4e+07,139
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"2067",2020,51,0,0,114
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"The Last Emperor",1987,76,2.3e+07,43984230,163
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"The Eyes of Tammy Faye",2021,66,0,2404127,126
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"The Upside",2019,71,37500000,111353135,126
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,"Notorious",2009,69,0,43051547,122
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"The Trial of the Chicago 7",2020,78,3.5e+07,107423,130
1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"24 Hours to Live",2017,59,0,5805201,94
1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"Executive Decision",1996,62,5.5e+07,121969216,133
1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,"The Saint",1997,61,6.8e+07,118063304,116
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Safe House",2012,64,8.5e+07,208076205,115
0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"Mune: Guardian of the Moon",2015,73,0,15730665,86
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"Cube",1997,68,350000,8969065,90
0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"The Night Before",2015,61,2.5e+07,52395996,101
0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Wolfwalkers",2020,84,1.2e+07,229041,103
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Push",2009,61,3.8e+07,49678401,111
0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,"Layer Cake",2004,70,6500000,11850214,105
0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"The Secret Garden",2020,64,0,889816,99
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Witcher: Nightmare of the Wolf",2021,77,0,0,83
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Fright Night",1985,71,9e+06,24922237,106
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Like a Boss",2020,64,2.9e+07,26925979,83
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Hubie Halloween",2020,60,1.4e+07,0,103
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,"Singin' in the Rain",1952,82,2540800,7200000,103
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Seven Pounds",2008,76,5.5e+07,168167691,123
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Breaking In",2018,60,6e+06,49078000,88
1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"Spawn",1997,53,4e+07,87840042,96
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Anchorman 2: The Legend Continues",2013,61,5e+07,173649015,119
0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"Stardust",2007,72,7e+07,135560026,127
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,"Glory",1989,75,1.8e+07,26828365,122
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"The Half of It",2020,72,0,0,104
0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,"Coyote Ugly",2000,63,4.5e+07,113916474,100
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Life of the Party",2018,62,3e+07,61700416,105
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Paradise Hills",2019,60,6e+06,0,95
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,"Empire of the Sun",1987,75,3.5e+07,66700000,153
0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Just a Breath Away",2018,63,13749400,2842040,90
0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,"The Immortal",2019,67,0,0,115
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"The Omen",1976,74,2800000,60922980,111
0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"Wallace & Gromit: The Curse of the Were-Rabbit",2005,70,3e+07,192610372,85
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Breakfast at Tiffany's",1961,77,2500000,9500000,114
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Showgirls",1995,55,4.5e+07,20350754,131
0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Assassination Nation",2018,63,7e+06,2900000,108
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Taking Lives",2004,64,4.5e+07,65470529,103
0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Survival of the Dead",2010,49,4e+06,0,90
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"Race",2016,72,5e+06,24804129,134
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,"Frantz",2016,74,0,7478354,113
1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"OSS 117: From Africa with Love",2021,57,20400000,13450000,117
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Charlotte's Web",2006,62,8.5e+07,1.44e+08,97
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"American Pastoral",2016,61,0,0,108
0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,"The Night Clerk",2020,61,0,0,90
0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"The Rescuers",1977,68,1200000,71215869,78
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Beautiful Boy",2018,75,2.5e+07,7649973,121
1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,"Max Payne",2008,53,3.5e+07,85416905,100
0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,"Backdraft",1991,67,7.5e+07,152368585,137
1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Marvel One-Shot: All Hail the King",2014,68,0,0,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"Miss Americana",2020,80,0,0,85
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,"Zero Dark Thirty",2012,70,4e+07,132820716,157
0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"To Rome with Love",2012,58,1.7e+07,73244881,111
0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"Jerry Maguire",1996,69,5e+07,273552592,138
0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Ocean Waves",1993,63,0,0,72
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Baggio: The Divine Ponytail",2021,65,0,0,91
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Captive State",2019,56,2.5e+07,5958315,110
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Palm Springs",2020,73,0,164000,90
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"My Octopus Teacher",2020,80,0,0,84
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,"Moulin Rouge!",2001,76,52500000,179213434,128
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Escape Room",2017,44,0,0,81
1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,"The Jewel of the Nile",1985,62,2.5e+07,96773200,106
0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Under the Skin",2014,61,13300000,5735963,108
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,"Cinderella Man",2005,75,8.8e+07,108539911,144
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"The Hunt",2012,81,3800000,18309793,116
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Morgan",2016,58,8e+06,8810591,92
